brand,model_slug,review,rating
mg,zs-ev,"S
Siddharth On Jun 04, 2024
3.8
Decent Interior But Performance Is Dull
The interiors of MG ZS EV are outstanding with great quality and the seats are very decent but the underthigh support and headroom is not good in rear seat. I bought in 2022 and in the eco mode it gives me around 350 km driving range and 335 in the normal mode and in sport mode i got around 300 km but the performance is not that great, as per my ex...Read More
1",
mg,zs-ev,"A
Ashwin On May 28, 2024
4
MG ZS EV Is Electric SUV With Impressive Range
I recently bought this model and I am totally agree with all the features. it is a stylish and modern compact SUV. It is not too big, not too small. The electric motor gives it a good acceleration. MG gives mileage around 400 to 415 km on a full charge, which is decent . The cabin is comfortable enough for everyday use. The seats are supportive. it...Read More
2
1",
mg,zs-ev,"J
John On May 23, 2024
4
MG ZS EV Is An Outstanding Electric SUV
My friend has a MG ZS EV. This e­lectric SUV is a game changer. It has a roomy cabin for passengers. The ride­ is smooth and calm. It is good for the environment, too. It has a price tag of 25.40 lakhs on road, but it is definitely worth every penny you pay. It has a good range of 440 km on a single charge. The MG ZS EV is a solid pick for people w...Read More",
mg,zs-ev,"N
Niveditha On May 20, 2024
4
MG ZS EV Is An Incredible Electric SUV, Fulfilling All Your Needs
I was looking for an electric SUV for my daily commute and ocassional family trips which offers both comfort and efficiency. The MG ZS EV came out to be the best pick with its spacious interior, modern features, and striking design. Its practicality is matched by its impressive mileage of around 450 kilometers on a single charge, ensuring I never h...Read More",
mg,zs-ev,"S
Srf On May 10, 2024
4
Unmatched Performance Of MG ZS EV
MG's service and the EV community support have been fantastic. The SUV offers great space, comfort, and a solid driving range of 450 km that suits both city and highway travel. The acceleration is smooth, providing a thrilling drive every time. The tech features, especially the infotainment system, are user friendly and enhances the driving experie...Read More",
mg,zs-ev,"R
Rounak Sharma On May 07, 2024
4.8
I've Been Driving The MG
I've been driving the MG ZS EV for several months now, and it's truly exceeded my expectations. Not only is it stylish and sleek, but its electric powertrain delivers a smooth and quiet ride. The range is fantastic, easily covering my daily commute and then some, with enough left over for weekend adventures. Charging is a breeze, whether at home or...Read More",
mg,zs-ev,"V
Vijayakumar On May 03, 2024
4.3
MG ZS EV Has Made My Daily Commute Economical And Eco Friendly
After a lot of research, I finally decided to make the switch to electric and bought the MG ZS EV. My journey with this car has been quite impressive. The ZS EV is loaded with features to make driving fun for you. The decent range of 400 km helps me travel of outstation without worrying much. While the interiors are spacious and comfortable the pla...Read More",
mg,zs-ev,"R
Ramendra On Feb 01, 2024
4
Well-Rounded Electric SUV
MG ZS EV is a versatile electric SUV that provides not only comfortable and fun driving, but also plenty of space in the cabin with many useful features ? it?s an environmentally friendly substitute for regular cars. it has a strong motor that can go from standstill to 100km/h in just 8.5 seconds, also includes an impressive battery with the abilit...Read More",
mg,zs-ev,"R
Ravish On Jan 31, 2024
4
MG ZS EV Electrifying Urban Sophistication
The MG ZS EV embodies stimulating civic complication, seamlessly blendingeco friendly driving with coincidental phraseology. With its satiny project, commodious innards, and advanced electric powertrain, the ZS EV stands out as a hallmark of MG's devotion to delivering an electric SUV that meets the demands of ultramodern civic cultures. This elect...Read More",
mg,zs-ev,"J
Jeeta On Jan 25, 2024
4.2
Electrifying The SUV Experience
The MG ZS EV is a top notch electric SUV. It combines big space with good terrain stuff while being energy friendly. Powered by an electric motor, it gives a noisy but strong driving experience. This helps in making our cosmopolises more environmentally friendly and moving fluently. The modern style with big chassis and satiny lines makes the ZS EV...Read More",
mg,zs-ev,"S
Sumanth On Jan 24, 2024
4
The EV Of New Era
I am grateful for my decision to purchase the MG ZS EV. The car offers a unique combination of performance and cost-effectiveness in an electric SUV. I'm always amazed at this car is strength, even over the long haul. There is also enough room for passengers and my children. Sports equipment is a real winner. My family and I always feel safe when t...Read More",
mg,zs-ev,"S
Swetha On Jan 23, 2024
3.8
MG ZS EV Electrifying MG Experience
The MG ZS EV is one of my faves and a significant electric SUV that's ready for the unborn thanks to its numerous helpful features. With its commodious innards and slicebite technology, MG's electric SUV is a significant and ultrapractical agent. The robust electric motor, together with its SUV- suchlike expression and appearance, make it a protean...Read More",
mg,zs-ev,"G
Gopi On Jan 22, 2024
3.8
The Rising Star
Since it is a very environmentally friendly car, the MG ZS EV is a very practical and well-thought-out car model. My choice and of course the choice for our better environment. My recommendations for this model are aimed at anyone who wants to make a worthwhile purchase in exchange for excellent quality and functionality. It has large seating and p...Read More",
tata,curvv-ev,"M
Mukul Dixit On Apr 13, 2025
5
Tata Curve Amazing Review
Tata Curve is a very good car in which its mileage, engine performance, everything is very good. It has a very good variety of color combinations. Tata Car accident mileage is quite comfortable and manageable along with good mileage. Passenger safety has been given a lot of attention in this. Good mileage",
tata,curvv-ev,"A
Alok Maurya On Apr 12, 2025
4.5
I M Giving Self Review
Overall great experience. Amazing look .great performance. Stylish . As we belive in TATA it always put it's best in design and performance. Smooth driving experience. The best part is comfortable level , it's beyond what you expect from any suv in this price range . Good milage . And rich royal look .",
tata,curvv-ev,"S
Shammi On Apr 08, 2025
4.8
Superb For Me
Overall best in class of this segment top class compared by any cost of this range vhicle.like rocket in electric version.wow its amaging in inner this car.I'm fully surprised like just emaging.Its my own nation made n designed whicle by tata group.I'm thankfully by tata motor group's team they made this....",
tata,curvv-ev,"A
Ayush Ranjan On Mar 30, 2025
4.3
Boldly Stylish
The Tata ""Curvv"" is an exciting addition to the Indian automotive landscape, bringing a fresh design language and a promising set of features to ""SUV"" segment .it blends modern aesthetics with advanced technology ,aiming to capture the attention of urban dwellers who seek a stylish yet practical ride.
2",
tata,curvv-ev,"A
Abhishek Yadav On Mar 18, 2025
5
Safety Features, Style And Design,
Safety features, style and design, engine specifications, technological innovations, or the car's ability to drive on rough surfaces.what a amezing car awesome 👍 i like it very much and very comfortable",
tata,curvv-ev,"V
Vijay Gurjar On Mar 11, 2025
4.8
Super Cars
Supar car I love this / tata is super cars /tata ek purani company h or yeh bahut aachi car banati h iski car sabko aachi lagti h or yeh supar car bhi banati h",
tata,curvv-ev,"M
Mohit On Mar 04, 2025
4.3
Tata Curvv Best Car
Good car and good built quality overall it is the best car for family and for friends also and also very comfortable for long trips and ride and nice value.",
tata,curvv-ev,"N
Nishu Kaushik On Mar 02, 2025
4.7
Hillarous Experience
Helpful for daily filed work and roaring in local place and as a ev user it is best experience for me it should have hybrid?s feature too and add solar on roof",
tata,curvv-ev,"V
Vivek Maurya On Mar 02, 2025
4.7
Amazing Performance
Nice Experience with it When i took a test drive at highway i got shocked what a rear view So, I am very happy with it Curvv performance is amazing",
tata,curvv-ev,"R
Ravi Gurjar On Mar 01, 2025
4.8
Tata Curvv Ev Things
This is very good experience and very high performance this car is so much and more feature available and this is our next generation car is this overall good and great",
tata,curvv-ev,"P
Prabh Simran Kaur On Feb 22, 2025
5
Very Amazing Car
Very nice car were comfortable we got it in starlight white and the colour is amazing also the Adais system is a very good incorporation it really makes the drive safe",
tata,curvv-ev,"A
Abhishek Tiwari On Feb 12, 2025
3.5
Review Of My Favourate Car
Nice car. May be this car could be hybrid in the future or even more luxurious cars because of ots colours and design in the outsight. Black colour value for money. Good suspension and high range speed as well as service. Airbags good quality and comfortable seats. Value is not worth the money spent on buying this car though the car has good and at...Read More
2",
tata,curvv-ev,"A
Akshit On Feb 04, 2025
4.8
Game Changing Coupe In Indian Market
Tata curvv EV is good option for those who wants features rich , stylish and safe car.... It is comparatively good option in EV section and it's coupe style make it so attractive.
1",
tata,curvv-ev,"V
Varma On Feb 02, 2025
5
Best Ev Car
Best ev car till date must buy, low price best features best battery range and better than many other brands best build quality and one the best car till date from tata",
tata,curvv-ev,"K
Khemraj Jangir On Jan 28, 2025
2.7
Service And Mantinance
Cruve service is worst and no parts available my car is waiting for 1 month anyone call me for acctual parts and technician availability i face too problem for this vehicle",
tata,curvv-ev,"P
Pawan Meena On Jan 20, 2025
4.3
Better Go For It Than Petrol Or Diesel
Offers decent power with low maintenance and safety ...comes with latest modern features that makes you feel convenient as well as luxurious with trust of the legendary tata company brand",
tata,curvv-ev,"N
Nayan Dasar On Jan 16, 2025
4
Nice Top Level Car
Nice Car , comfortable and look is very much Good , with nice performance, perfect for a middle class person , it has a nice interior with screen .",
tata,curvv-ev,"R
Rohit Raj On Jan 12, 2025
4.7
Trust By Tata And Style By Tata
Excellent vehicle by tata at this segment make in india. there. are lots of vehile but this is the trust by tata.Top model is more outstanding
1",
tata,curvv-ev,"T
Thakur Vinesh Chauha On Jan 08, 2025
5
Best Very Good
Very Nice I am very satisfied with this ev car it's the best ev car in the segment in terms of range ,looks, performance, very good car at a very affordable price
1",
tata,curvv-ev,"M
Mrinal Dogra On Jan 05, 2025
3.3
Non Reliable
I had purchased a brand new Tata Curvv EV in Oct 2024. From the time of the purchase of the vehicle in Oct, the vehicle has broken down thrice after getting a critical error message rendering the vehicle unusable and causing me to immense stress and inconvenience. Tata motors have been unable to find a solution to these errors. I now personally fee...Read More
6
1",
tata,curvv-ev,"K
Kaleem Ahmad On Dec 31, 2024
5
Comfortable
Interior is more better than exterior. It's provide full comfort. One can go definitely for it. My personal experience is awesome. Good for long run. And give luxury feel also",
tata,curvv-ev,"A
Ajay Chauhan On Dec 23, 2024
5
Tata Curvv Review
Tata Curvv is best in design and also performance best. And also good in milage.Tata Curvv ev looking so Cool and best in ground clearance. Best in performance on road.
1
1",
tata,curvv-ev,"A
Aditya Bhalerao On Dec 22, 2024
4.8
It's So Smooth And This
It's so smooth and this doesn't feel like indian car feels like some expensive car , it's just woww , I drove one who was automatic and the pick up of that is mind blowing",
tata,curvv-ev,"R
Rupanjan On Dec 20, 2024
5
Ev-top Brand Of Tata
Ev of this brand is one of the top class and it provides good speed and design.....one of the best cars out there........the performance of the car is top notch.",
tata,curvv-ev,"A
Adarsh On Dec 13, 2024
4.7
Value For Money
It's the best car in this price segment with amazing features and best road look presence. One of the best car very good in riding very good comfort while sitting also the boot space is good overall value for money I will recommend you all to buy it.
1
1",
tata,curvv-ev,"S
Shivansh On Dec 01, 2024
5
Tata. Currvv Ev
This car has best range amazing looks yis is best car in this segment this is best car I have seen in my life the range of the car is so amazing
2
1",
tata,curvv-ev,"A
Akash On Nov 30, 2024
5
Nice Performance Battery Capacity Is To Good
Nice performance battery capacity is too good range is allso good and trust for tata look like Lamborghini urus you can drive like Lamborghini urus pickup is too good jai ho tata",
tata,curvv-ev,"U
Uday On Nov 28, 2024
5
Nice Vehicle Launched By Tata
Nice vehicle launched by tata motors very beautiful design, excellent quality no sound, best music quality, better ground clearance about 200mm boot space about 500 letters, primium vehicle launched,my favourite colour is golden in the vehicle",
tata,curvv-ev,"S
Saurabh Kumar On Nov 28, 2024
5
Transmission The Curvv EV
Transmission The Curvv EV is available with automatic transmission. Dimensions The Curvv EV is 4310 mm long, 1810 mm wide, and has a wheelbase of 2560 mm. Features The Curvv EV has a panoramic glass roof, 12.3-inch touchscreen with wireless Android Aut",
tata,curvv-ev,"S
Subha Mondal On Nov 28, 2024
4.3
First Experience
Tata Curvv EV is a very good looking and stylish ev vehicle it's very comfortable and I am very happy to experience this awesome suv but it's maintainence cost is slightly high so it's also have some sort of disadvantages otherwise the car looks wise and design wise good also the features in this segment is also good from the customer point of view...Read More",
tata,nexon-ev,"U
Ujwala Anil Gadhve On May 11, 2025
4.8
Best Ev Of The Year Tata Nexon Ev
It's is very nice car,tata nexon is best ev ,so driving experience is very good, I refer to car tata Nexon ev ,I also got my brother to buy the tata nexon,it's a very nice car,so very good experience to drive the car,thank you tata group and nexon family to add me ,all over tata nexon is very good car.thank you",
tata,nexon-ev,"S
Sumit Patidar On Apr 23, 2025
4.5
Budget Friendly
This car is best car among the all ev car, best in segment but the price are higher. The overall performance is very good, need to buy this premium ev, there is some need to improve in this car like the ui of the screen and key design, it look like old tata car, and don't know about the future of this car motor and battery life.
1
1",
tata,nexon-ev,"B
Belliramu On Apr 09, 2025
4.5
Nexon Ev Experienced
Good car for city riders, very comfortable to drive in city traffic and it's too easy and low cost for service,Over all Nexon ev is the one of the best car in India for middle class family's,l. Eco friendly car for Bangalore City traffic fast charging things in DC charger every 2km have charging point in Bangalore it's very suitable and comfortable...Read More",
tata,nexon-ev,"N
Netrapal Singh On Mar 31, 2025
4.3
Tata Nexon
Tata Nexon is good and badget di gaddi .It's very nice .And I like and I Love this car . Low maintenance and High performance . Tata always loyal with your country so Tata product is quality.Ratan Tata always faithfully promised our country .He is very gentleman and ideology man .He is the great leader for our country.
2",
tata,nexon-ev,"S
Shakti Deheri On Mar 27, 2025
5
King Among Kings
This is a marvel, its range, comfortable, awesome look has become my own. This car is completely unique in its look. It looks like a Range Rover. Its seat capability has also become my own.Whoever saw it says it's a car, brother, this car is really a car. It's impossible to describe it because it's a Mirchale.",
tata,nexon-ev,"S
Swapnil On Mar 20, 2025
4.7
Good Option For City Rides
I completed 5k km on my Nexon ev 45 Empowered plus variant, till now I liked driving experience which is far better than any Petrol or diesel car. Instant torque is plus point of EVs. Range am getting in city like Thane is around 350kms. Highway range is poor (250-275). All Features of the car works well! But initially faced problem with Voice reco...Read More
1",
tata,nexon-ev,"A
Akhilesh On Mar 18, 2025
4.5
Cost Effectiveness
I have been using car for 7 months and I have driven 13,000 km .I can say that it is very good . There is no or minimal maintenance required in TATA Nexon.
1",
tata,nexon-ev,"A
Aditya Kumar On Mar 17, 2025
5
About Car And It's Personality
It is best car It is best for safety It has more features than other It's look is very beautiful. It's battery backup is better than other electric vehicle It is best form other cars/.",
tata,nexon-ev,"A
Asin Verma On Mar 14, 2025
4.7
EV Is Future
My experience of tata nexon is quite good ... Comfortable seats .. there is some issue of charging at home and charging points should be increased to make ev more reliable... But overall experience is good
1",
tata,nexon-ev,"S
Simson Kandulna On Mar 10, 2025
4.5
Beauty Of Tata Motors
The car is very good, no one can comment on its safety.Because this is a Tata car so it is strong I will recommend you, take it you will not have any complaint.",
tata,nexon-ev,"J
Jovans Rodrigues On Mar 08, 2025
4.7
Good Car With Good Performance And Safety
It's a good car for a small family with good safety and range . If u want to invest money on ev than go for tata nexon ev as it's good for beginners.
1",
tata,nexon-ev,"V
Vijay On Mar 08, 2025
5
Superb Car I Am So Happy
Very good car i am loving it lot best car in this world but i am loving it  so try once this car and feel the luxury feel never in other car
1",
tata,nexon-ev,"R
Ravindra Kumar On Mar 07, 2025
5
A Real 5 Star
As a proud owner of the TATA NEXON EV, I can confidently rate it 5 star in every aspects, safety  performance  comfort &features  range & charging and cost effective.
1",
tata,nexon-ev,"A
Avdhoot Jamdhade On Feb 18, 2025
4.2
The Segment King
One of the best EV in the segment . Great job by Harman on the Infotainment . Looks are awesome and kind of futuristic theme. Milage in good about 400 km best according to charging infrastructure of India",
tata,nexon-ev,"N
Nageshwar Patil On Feb 15, 2025
4.7
Honest Review
It is a reliable car , and very adventurous. These car is fantastic because of their features and all about their performance and the comfortable seat are the one of the reason",
tata,nexon-ev,"S
Sohail Khan On Feb 11, 2025
5
Supremacy....
Nexon is a next generation car..which near about covers all petrol car market.. running cost of a car is just a negligible...and running cost covered in your emi😂😂😂..best car for family...",
tata,nexon-ev,"P
Prasanth On Feb 10, 2025
5
Very Good Car
Very very good condition and very smooth to drive and fast charging and good range and very good pickup , with in the range of cost as well , suggest for buy",
tata,nexon-ev,"A
Abhisekh Swain On Feb 06, 2025
5
Best EV In India
Nice experience while driving ev 45 of nexon.Tata motors made a best vechile in ev category. Range is very nice and drive is very luxurious.I must recomend to buy this one.
1
1",
tata,nexon-ev,"R
Rajnish Kumar Singh On Feb 04, 2025
5
Best Car In This Segments
Good acceleration. good seating comfortable . range and space are very good in this Vachile .driving experience and comfortable for you and your fimaliy trips only tension on charging stations is not working well
1
1",
tata,nexon-ev,"T
Tapasi Rani Mandal On Feb 04, 2025
4.5
Good Car, But Less Distance.
Good for short distance travelling but for long distance it is really bad. The car will breakdown due to the less battery capacity of the car. Good comfort and front seats are nice.",
tata,nexon-ev,"K
Kuldeep Kumar On Feb 02, 2025
4.7
Must Go For It. Best Budget Electric Car tax Ben.
Best EV car under 16-17 lakh must buy interior is awesome and it's look is also awesome Value for money car under this price range if you are searching for budget friendly car for your family must go for it. Including tax benefit and other benefits you can buy it under 15 lakhs
2",
tata,nexon-ev,"G
Goswami Harshit On Feb 01, 2025
4.7
Goswami Harshit
Tata allways make good car and sefest car. I love to go with tata Nexon is my dream car and now with ev i love tata",
tata,nexon-ev,"G
Gourav Nain On Jan 31, 2025
4.2
Well Futuristic Design And Comfortable
Well futuristic design and comfortable seat and inner space and entertainment music system and nice range and fast nm torque and well maintained battery efficient and 3 different mode are well usable ,go for it",
tata,nexon-ev,"R
Rashmi Kumar On Jan 23, 2025
4.7
Most Compatible Car
The EV car drives smoothly with a balance of comfort and thanks to its responsive steering. Overall the Nexon EV is solid pick for anyone seeking a compact car with style and value.",
tata,nexon-ev,"B
Bhaveshbansal On Jan 19, 2025
5
Nexon Ev: Stylish And Features Loaded Suv
Nexon ev is the best car in its segment. It is the only car which offers electric version. It gives us very good range near about 370 km with its 46 kw battery pack. Very stylish and very features loaded car with good comfort and best safety. Sales experience might differ in various cities",
tata,nexon-ev,"A
Amit Yadav On Jan 18, 2025
5
No. 1 In This Range
Very Nice Feeling Excellent 👌👍. I Am veri impressed from Tata Nexon EV. In this Range i Can say This vehicle is excellent. Tata cars are very good in this range.",
tata,nexon-ev,"K
Krishna Agrawal On Jan 03, 2025
3.8
Build Quality And Star Rating Is Good
Very good car and my favourite car and bill quality very good Tata nexon EV best performance and low maintenance car very good performance and looking very stylish design good car",
tata,nexon-ev,"U
User On Jan 02, 2025
4.8
It Is Very Reliable Car.
It is very reliable car. The seats of this car are very comfortable and have enough leg space. This car is very stylish. It has a large booy space. It offers ver good range in single charge.",
tata,nexon-ev,"R
Rik Chakraborty On Jan 01, 2025
4.5
Ev Is For You ?, What Should You Do ?
If you monthly running is more than 2000 or above then go for it . Definitely you will be benefitted. Other than you will getting a world class safety and safety of family.",
tata,nexon-ev,"N
Nikhil On Dec 28, 2024
4.7
Incorrect Price For Fearless 45
Price shown for Fearless 45 has about 56k of RTO in Bangalore which is actually just 2.6k, so the price needs an adjustment. Overall the car is excellent and single pedal driving is a game changer.
2
1",
tata,tiago-ev,"S
Sandeep Dwivedi On Apr 30, 2025
4.5
I Like This Car Because It's The Best
I like this car, because it's my budget and prices enough. Average is very good. Charging is very good. And speed is good. It's enough for local city and carry to school for kids. It's a drive is very smooth. And maintenance is good not very special. It is best for general people. It's can buy some money.",
tata,tiago-ev,"S
Sam On Apr 29, 2025
5
Superb Car
Awesome car with no bad comments i liked the shape also l liked the colors that they're offering not only the colours I also like the interior and exterior of the cars + the headlamps and the tail lamps are very awesome and I have no words to say I can just say simply awesome with no bad reviews",
tata,tiago-ev,"R
Rohan S Kottalil On Apr 17, 2025
4
Tata Tiago Ev
It is a highly affordable eV.The cost of petrol square off after some time.Good choice for office going people and for short commutes.Styling is pretty okay and it is available in quite catchy colours.Seats are comfortable Transmission is okay ish.Battery life is yet to be put into perspective, resale value is questionable.
2",
tata,tiago-ev,"S
Shubam Verma On Apr 11, 2025
5
Tata Tiago EVElectrifying The
Tata has once again pushed the envelope with the Tiago EV, proving that electric mobility can be affordable practical, and stylish without cutting corners. As India's most accessible electric hatchback, the Tiago EV targets the mass market, and it hits several sweet spots along the way also comfortable car",
tata,tiago-ev,"S
Sadiq Tak On Mar 20, 2025
4.3
In Arena Of Petrol Rate It Is Worth To Buy.
Overall experience is fantastic, if we used to for daily city ride or on highway it is effective and cost of petrol would be square off after some time. Cost effective and safety measures is up to mark for family. I would highly recommend if anyone planning to buy comfort with safe and value for money.",
tata,tiago-ev,"R
Rajan On Mar 14, 2025
5
Great TATA
Wonderful by TATA We proudly say we have Indian Automobile Brand which is leading the world. We must use our TATA and be proud to have such globle brand.",
tata,tiago-ev,"S
Surya On Mar 13, 2025
1.7
Waste Of Money
Brought Tiago ev xt LR in 2023 and after 1 year smooth usage and 14k km battery damaged. Battery designed at bottom of car and small scratches will happen. Due to scratches warrenty will not apply and 5.5 lakhs need to invest again on battery
2",
tata,tiago-ev,"S
Sumit K On Mar 09, 2025
4.3
Best Car For Low Maintenance
Best car for low maintenance and very comfortable , best range , incredible car , and nice look of Tiago , best car I ever seen in ev cars ,
1",
tata,tiago-ev,"A
Ambuja Charan Das On Feb 27, 2025
5
Luxurious Feelings..
Very luxurious feelings,,, mileage are great, Superior design, body is very strong and, love you tata for that superior car,, really very much happy and suggest my all friends must buy it...",
tata,tiago-ev,"R
Rag On Feb 16, 2025
5
Bestum Best
Best car for middle class people.Range is enough if you drive with light paddle.EV charging infra is expanding day by day so no need to worry about range, just go for it.",
tata,tiago-ev,"M
Manju On Feb 09, 2025
4.7
Tata Always Great
Seriously the best product from tata easy maintenance and looks good and compact for middle class best car mainly safety economical and pure metal car best purchase seriously best option",
tata,tiago-ev,"C
Chandra Prakash On Jan 25, 2025
4
Tiago EV 6 Months
It's been 6 months using Tiago EV. Pros- 220 kms average Comfort - 4/5 Boot space - 5/5 Cons You can't plan for long trip In summer if you use AC then consider only 150 kms range
2",
tata,tiago-ev,"V
Vikash Mahli On Jan 10, 2025
5
Vikash Mahli
Overall ratings of this car I think 5 star because this is cheap and best comper to any other EV car and tata to tata hai bhai desh ki shan hai jai hind
1",
tata,tiago-ev,"P
Praveen Mani On Jan 09, 2025
5
A Wonderful Safety Car.
Most safe family use wonderful car likes bunker. Its amazing and dispraisable. Its build for Indian peoples safety live long life ?? whole world for makes eco-friendly earth.
1",
tata,tiago-ev,"R
Ranjit Ghase On Jan 04, 2025
4.7
Tiago Is Best For New Feature With EV
Tata Tiago EV it's very good and it's a good interior design and nice feature of electric charging and that model will be so attractive. EV feature was good for decrease pollution and saving money also.",
tata,tiago-ev,"B
Bhaveshbansal On Jan 04, 2025
5
Tiago Ev Is The Best Car In It's Segment With Budget Features And Good Build Quality. Running Cost Is Very Low And Maintenance Cost Is Too L
Best car in the segment. Performance is very good . Best feature and comfort in budget car . Low maintenance and running cost is also very low. Variant options are too much that consumer can decide which variant to choose
2",
tata,tiago-ev,"K
Kain On Dec 31, 2024
4.3
Nice Electric Vehicle
Built-quality is good as always. Drive experience is good. Nice noise isolation. Touch screen is good if not the best. Ni lags faced while operating the screen. Range is fine for daily use.",
tata,tiago-ev,"G
Gurpreet Sigh On Dec 21, 2024
2.8
Average Tata Tiago Ev 170 But Tata Say 24 Watt Batry Average 315 So Tata Please Not Lie
I am purchase new Tiago ev but average is very low 170 but Tata say ev 24 watt average 315 so please don't lie very poor average Tata Tiago ev 24 watt
3
3",
tata,tiago-ev,"S
Sandeep Sharma On Dec 09, 2024
4.8
Tata Good
I experience wonderful performance and look like wonderful interior add comfortable car seat best quality this car and best safety feature I love tata I love experience in Tata cars
1",
tata,tiago-ev,"A
Ankit Tripathi On Dec 06, 2024
4.7
The Revolution Of Ev
Ev come with a revolution. The better part of this car is Battery backup, Range is also near about 200-250km on a single charge. Design is topnotch quality. Dual font airbag provide additional safety.
2
1",
tata,tiago-ev,"T
Tanvir Hussein On Nov 21, 2024
4
Affordable And Fun-to-Drive Electric Hatchback
Tata Tiago EV is a great option for me since this is my first electric car. I am enjoying the experience, it is a great daily commute car. Our fuel cost have reduced drastically without compromising on the driving comfort. Tiago is very smooth and quiet. The driving range of 180 km is quite lower than the claimed range of of 275kms. The cabin is eq...Read More
1
1",
tata,tiago-ev,"P
Pankaj Sir Ji On Nov 12, 2024
5
Tiago Xz LR EV
First I was hesitate to purchase Tiago xz plus EV ,but after so survey I purchased it in chandigarh.i must say it is superb ev ,yet range is 200 plus but it is an amazing car.i must recommend it .It will take 2,3 months to review more . being a small hatchback it has maximum feature .
1
2",
tata,tiago-ev,"P
Priyanshu On Nov 11, 2024
3.3
Exillent Car
Its very Good car undrr my buget i want a ev car for rental serivice but i think add more futre any ways nice car happy to buy
1",
tata,tiago-ev,"M
Mayank On Nov 05, 2024
3.8
Affordable EV
The Tata Tiago EV was my first experience with an electric car and I was really happy with the experience. It is compact but spacious enough for my needs. It is super quiet and the acceleration is quick. The charging has been convenient, but I wish the range could have been bit better for longer trips. It is a great car if you are looking to make a...Read More
1",
tata,tiago-ev,"V
Varun On Nov 05, 2024
4.5
Mileage When Considering The Price
Mileage when considering the price is really good. CNG and petrol vehicles are not as much beneficial in the long run whereas it is. Lookwise it is okay, not bad not good and it has basic features only.
1
1",
tata,tiago-ev,"S
Sanjay On Nov 05, 2024
5
Sporting EV.
Best EV car in the segment. Kudos Tata Motors. Superb features. Maintainance is near to nil , comfortable driving and very impressive safety features. Designed well with excellent ground clearance.
2",
tata,tiago-ev,"S
Sidharth Jayaprakash On Nov 04, 2024
2.5
Bad Investment Done.
The range is not good, getting around 150 in the real-life range. Issues with the services from the time it started. Not happy with the purchase. Facing regular issues with range, and quality of equipment is bad.
2
1",
tata,tiago-ev,"S
Siva On Nov 04, 2024
5
Taigo.ev Car
Excellent performance by car tata taigo.ev and comming to mailage depends on driving how we drive and weather condition as well ,over all good for daily users with in 200 km range .",
tata,tiago-ev,"S
Saumita Banerjee On Oct 23, 2024
4
Amazing Built Quality And Interiors
The Tata Tiago is a great car. The driving experience is good and engaging. The engine is powerful, steering is light. The car feels safe, the built quality is good. The interior design is so good and amazing loved it.",
tata,tiago-ev,"A
Achanirajesh On Oct 19, 2024
4.8
Best Price And Good Mileage Safety
Good vehicle good running good milege and also safety best price speed control is very well sudden pick up vehicle is very good performance so ride with tata tiago",
tata,punch-ev,"Z
Zainudheen Rayin Marakkar On May 14, 2025
5
Tata Punch, A Dream Of Young Generation!!!
I am using Tata Punch EV from some days. Car is very good. No petrol needed, only charge and drive. It is saving money. I like the shape, it is strong and looks nice. Driving is smooth, no sound, very silent. Inside also very comfortable. AC is fast and good music system. I feel happy to buy this car. Battery is giving good backup. I charge one tim...Read More",
tata,punch-ev,"R
Raghav On Apr 28, 2025
5
Tata Is Greatest
It's is not a car it is an emotion from tata her give to people of India Today in this segment there is a no car perform this type of performance and no cost of heavier maintenance and reliable and last not least the Tata brand is best brand in the world and the hope of Ratan Tata sir is very excellence and very truthful and happy to future",
tata,punch-ev,"A
Anand Prakash Chauhan On Mar 31, 2025
4.7
Tata Always Prove Why They Are Best
It seems like a good car at this range Tata always provide the best car with high tek safety at a very low price And it always gives a good range around 290 above And also provide a fabulous comfort and sitting beside for three passengers a little bit uncomfortable And also provide the decent thie support
1",
tata,punch-ev,"H
Hitesh Dangi On Mar 24, 2025
4
Tata Punch EV Maintanence Cost Is Very High
Tata Punch EV car is best car, Looks and comfort is also very good, interior design of tata is always awesome but main problem is maintanence cost, tata punch take maintenence. My last service amount was 45,000. But its a electric car, it happens. Overall, Tata Punch EV car experience is very awesome.
1",
tata,punch-ev,"A
Aashish On Mar 05, 2025
4.5
My Experience About Tata Punch
My experience about Tata Punch EV is top notch. All the facilities provided by this car is very good. I really love this car. Comfort, speed and other all facilities are top class.
1
2",
tata,punch-ev,"G
Gautam Kaushik On Feb 15, 2025
4.7
Build Quality Of The The
Build quality of the the car is good , comfortable in its segment the look of the the car is excellent the power generated by the car is more as much expected
1",
tata,punch-ev,"N
Narendra Gautam On Feb 13, 2025
5
Very Good Car
Tata Punch Ev Its excellent car. Due to its structure and outlook. Its body line up is also very nice. Its safety lineup is also very nice. Its mileage is also accurate. Good overall.",
tata,punch-ev,"S
Sanjay On Feb 05, 2025
4
BEST EBEST EV SUV , CAR OF THE CENTURY
I own a tata punch ev car adventure 35 kWh ,this car is amazing, awesome range of 280 to 310 kms non AC and with ac a range of 260 to 270 kms , driven in all types of roads , it's fabulous road grip,pick up and torque, especially driving on ghats is exhilarating. It's smooth, silent and powerful and zippy, value for money, safety 5* . Mind blowing ...Read More
1",
