brand,model_slug,rating,text
OLA ELECTRIC,roadster-x-plus,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,roadster-x-plus,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,roadster-x-plus,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,roadster-x-plus,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,gig,4.3,"Best scooter ever seen in these price range , having good durability , best price option with different varieties, good in speed high range capacity , good looking aesthetic style."
OLA ELECTRIC,gig,5.0,"The Ola Gig scooter is a compact and efficient electric scooter designed for urban commuting, offering a range of features aimed at providing convenience and sustainability.It."
OLA ELECTRIC,gig,3.8,It's overall good with low speed and specially for B2B perspective and also useful for delivery GIG guys. Overall it's good to ride with the low speed and specially it's useful.
OLA ELECTRIC,gig,1.0,Not looking awesome.by the way the price is less but what about features and first impression.the ola brand not work properly in maintenance of his own products.the scooter is.
OLA ELECTRIC,gig,4.3,I have test ridden it and it was perfect for me as a college student. picks up speed very easily. Has a very futuristic design and i personally loved it. Best for daily commutes.
OLA ELECTRIC,gig,4.7,"Ola gig ev is Best in class scooter. Good performance very nice design comfort sitting, comfort ridding very good range wold class product."
OLA ELECTRIC,gig,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
OLA ELECTRIC,gig,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,gig,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,gig,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,gig,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,gig,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
OLA ELECTRIC,gig,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,gig,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,gig,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,gig,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,roadster-pro,5.0,It is really good with smooth drive and I go very less so I will change once in 2 weeks. It is verr good for common man who go regularly to their work so they can save a lot of.
OLA ELECTRIC,roadster-pro,5.0,This is amazing super bike i personally suggest for middle class people to buy this bike and enjoy your super bike dream' thanks ola to lunch this bike and complete all middle.
OLA ELECTRIC,roadster-pro,5.0,Futuristic design. Cool features. Good mileage. Awesome bike. No doubt ola did a wonderful job. But they just need to focus on their after sales services and.
OLA ELECTRIC,roadster-pro,5.0,This bike is awesome very comfortable to ride and also value for the money it also has a long average on a single charge and charging time is low compared to other bikes ola.
OLA ELECTRIC,roadster-pro,4.0,Good bike rider frendly . Gives us a good range and stylish looks. Mostly employee who works in wast area like loan department in any company or bank . And his suspension are.
OLA ELECTRIC,roadster-pro,5.0,This bike is awesome very comfortable to ride and also value for the money it also has a long average on a single charge and charging time is low compared to other bikes ola.
OLA ELECTRIC,roadster-pro,4.5,Best electric bike this bike value for money Best front dual disk break and rear disk break Best abs (auto break system) for this bike Seat comfortable and clean This bike.
OLA ELECTRIC,roadster-pro,4.7,Good experience a fast charging Log range ola roard ster a sports bike World in farts electronics log range bike
OLA ELECTRIC,roadster-pro,5.0,Super and good dizine and best price lunch this bike and must probability this your must selling this bike Thank you
OLA ELECTRIC,roadster-pro,4.3,"""The OLA Roadster Pro is an excellent choice for those seeking a stylish, feature-packed, and performance-driven electric scooter. While it has minor drawbacks, its overall."
OLA ELECTRIC,roadster-pro,5.0,Thise bike is assom in price segment and the millege is very reliable for middle class 535 and speed is great in segment 199
OLA ELECTRIC,roadster-pro,5.0,Great bike in electric segment good comfort easy handling best performance and the best features is Money saving and also best for who ride maximum
OLA ELECTRIC,roadster-pro,5.0,"It is a high-performance electric bike that promise a thrilling experience for those seeking a blend of speed, style and sustainability. Excited to see this in my home."
OLA ELECTRIC,roadster-pro,5.0,Very very nice bike very comfortable seat and reliable battery fast charging I did a test drive and it was amazing long lasting battery
OLA ELECTRIC,roadster-pro,4.8,Ola Roadster Pro Review: Revolutionizing Electric Bikes? Battery and Performance The Ola Roadster Pro brings two battery options—8kWh and 16kWh. The 8kWh variant offers.
OLA ELECTRIC,roadster-pro,5.0,"It has very good performance, it is very hood desirable,it is very comfortable to drive, all its futures are quite good, it is a value for money bike: brother"
OLA ELECTRIC,roadster-pro,4.5,It has nice design with good looking screen also I am sad with range and charge time So overall experience is good
OLA ELECTRIC,roadster-pro,4.5,Best electric bike with range and design very nice bike in the price for riding and the best for saving money
OLA ELECTRIC,roadster-pro,5.0,Very stylish and futuristics look and this time I was shock with the range of bike it's is amazing keep it up
OLA ELECTRIC,roadster-pro,4.5,The bike looks very practical and has a good price according to Indian market and accounting to Indian middle class families. It is a dream come true bike. At this price point.
OLA ELECTRIC,roadster-pro,4.5,"Path breaking launch by OLA, this is here to stay, A very futuristic make and utmost comfort style and design"
OLA ELECTRIC,roadster-pro,5.0,I attand the launch event I just wanna to say the this bike will make evolution in EV segment in INDIA.
OLA ELECTRIC,roadster-pro,4.7,Ola roadster pro is a one of the best ev bike at this time with this superb quality of ride and it has excellent range of battery . It's riding comfort and sitting position or.
OLA ELECTRIC,roadster-pro,4.5,"Surely the best priced high-performance bike out there with great design and good price, acceleration is great, but seat is not comfortable"
OLA ELECTRIC,roadster-pro,4.8,Nice bike suberb look future bike love you bole average suberb and look beautiful 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
OLA ELECTRIC,roadster-pro,4.5,Thoda hatke looks Nice feature Affordable Super bike Chota paket bda mzaa Service should be on improved by ola
OLA ELECTRIC,roadster-pro,5.0,Superb bike I've ever seen Ola work very hard to do new invention I always like ola brand bike and scooter
OLA ELECTRIC,roadster-pro,5.0,Fabulous bike for This young generation say no to gear and maintenance Just start and accelerate your destiny
OLA ELECTRIC,roadster-pro,5.0,Very nice I don't have this bike but I really want to buy it soon bcs this bike became my dream bike
OLA ELECTRIC,roadster-pro,5.0,This bike is very safe and his power is very high this is very ossam his experience is very beautifull
OLA ELECTRIC,roadster-pro,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
OLA ELECTRIC,roadster-pro,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,roadster-pro,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,roadster-pro,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,roadster-pro,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,roadster-pro,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
OLA ELECTRIC,roadster-pro,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,roadster-pro,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,roadster-pro,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,roadster-pro,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,s1-pro-plus,5.0,Bhut hi achi Gadi hai Har cheez me sahi hai Chalane me bhi comfort deti hai Isko le kar long drive me bhi ja sakte hai Phil Gadi hai Kiske sath aisa ho paya hai safety bhi kafi.
OLA ELECTRIC,s1-pro-plus,5.0,Wow amezing scooter . Quality is best and the range is good enough .now ola is the best scooter for every brand you must buy this one this is one of the best segment bike you.
OLA ELECTRIC,s1-pro-plus,5.0,Such a great experience Best for city . I will suggest personally if any one want to buy new vchicle first try this ola electric s1 gen.3 pro plus. Its tyres are so smooth and.
OLA ELECTRIC,s1-pro-plus,5.0,Very good bike & stylish & safety. Very smooth driving -& comfortable driving.it has long no more maintenance It is also good for long trip road driving It has very good.
OLA ELECTRIC,s1-pro-plus,4.7,Very good bike & stylish & safety . Very smooth driving -& comfortable driving.it has long no more maintenance It is also good for long trip road driving It has very good.
OLA ELECTRIC,s1-pro-plus,5.0,Nice Vehicle for all time on the road best price for the vehicle and nice look any time safety for the person more features at this scooter and very long time uses for the person.
OLA ELECTRIC,s1-pro-plus,4.7,When it lunches I'm very much excited to buy this Ola s1 pro + that style and it's colour and design and performance and safety that Ola promising in breaking make very much safer.
OLA ELECTRIC,s1-pro-plus,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
OLA ELECTRIC,s1-pro-plus,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,s1-pro-plus,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,s1-pro-plus,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,s1-pro-plus,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,s1-pro-plus,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
OLA ELECTRIC,s1-pro-plus,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
OLA ELECTRIC,s1-pro-plus,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
OLA ELECTRIC,s1-pro-plus,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
OLA ELECTRIC,s1-pro-plus,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
TVS Motors,iqube,,It is great but still has to improve. Suzuki Access scooty offers a great comfort and this scooty .
TVS Motors,iqube,,It's so nice scooter. It is so comfortable to ride. This is very useful our all family members can u.
TVS Motors,iqube,,"The scooter provides a smooth ride, with some users describing it as ""buttery smooth"" and ."
TVS Motors,iqube,,Super ride and comfortable and mileage is good and powerful disc brake with Bluetooth features.
TVS Motors,iqube,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
TVS Motors,iqube,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
TVS Motors,iqube,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
TVS Motors,iqube,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
TVS Motors,iqube,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
TVS Motors,iqube,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
TVS Motors,iqube,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
TVS Motors,iqube,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
TVS Motors,iqube,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
TVS Motors,iqube,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
TVS Motors,iqube-s,5.0,It’s best for the city use and its very low maintenance vehicle. One can easily drive with out any tension. Best for men and women both where anyone will loves to drive. Easily.
TVS Motors,iqube-s,4.5,The bike was too good to travel and it has many features to use and good for long travel and good lookinga design and the charging speed was very nice it charges very fastly and.
TVS Motors,iqube-s,5.0,"Its a 1.5 year old bike in excellent condition with only 980 km driven. It is still under 5 year battery warranty. It is a white color, smart 7 inch display with 2 modes of."
TVS Motors,iqube-s,4.3,I am buy tvs iqube and I am satisfied with him And this scooty is best thos price range and his suspension And looks are very very good and his comfort is very good i travel.
TVS Motors,iqube-s,4.8,The TVS iQube S is an excellent option for urban riders who value practicality and eco-friendliness in their daily commute. While it may not feature the bold designs or.
TVS Motors,iqube-s,5.0,Good scooty and good battery usage and good milleage for 100% battery it gives 120 km for fully charged and minimum 4hours required to charge full
TVS Motors,iqube-s,5.0,"It's so amazing, super, No any issues, No heating issue, Fast moving vehicle, Fast charging, It's milage is great, Over All no any issues in this."
TVS Motors,iqube-s,1.0,"don't buy this product, very bad service and Customer care Support. After one year of use the problems comes. Battery issue, breakdown while riding, noise, so many problem. I."
TVS Motors,iqube-s,4.7,I like to say that this is The best e scooter in all other e scooter brand. The performance is sooo good. It comes with huge space under seat. Very good pick up at hilltop road.
TVS Motors,iqube-s,5.0,I buy 2 month ago I share my experience It's very comfortable riding in city and overall experience also very good
TVS Motors,iqube-s,5.0,Bike run smoothly and looking beautiful in comparation of other scooters. Charging fastly and ride longly my kids like this bike
TVS Motors,iqube-s,5.0,The scooty range is perfect the shows scooty and the scooty is best the speed and build quality is best
TVS Motors,iqube-s,4.5,"Overall good looking scooty. One of the best Electric scooter I seen. Looking good mileage, strong body and especially it's unique features."
TVS Motors,iqube-s,4.5,Overall my experience is good. It is stronger than ola. Comfortable than ather.The brakes should me improved some better
TVS Motors,iqube-s,5.0,I feel happy I had purchase Tvs iqub s last i am really happy with the vehicle. Also near 60000 km done but no extra maintenance no cost expenses. Overall 5 star rating vehicle.
TVS Motors,iqube-s,4.8,I love it speed and I have no words what a speed caught and her seat space is very good I really like the idea of design
TVS Motors,iqube-s,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
TVS Motors,iqube-s,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
TVS Motors,iqube-s,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
TVS Motors,iqube-s,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
TVS Motors,iqube-s,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
TVS Motors,iqube-s,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
TVS Motors,iqube-s,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
TVS Motors,iqube-s,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
TVS Motors,iqube-s,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
