brand,model_slug,review_date,rating_extracted,review_title,review_body,cleaned_review,sentiment_score,sentiment_label
tata,nexon-ev,"Apr 23, 2025",4.5,Budget Friendly,"This car is best car among the all ev car, best in segment but the price are higher. The overall performance is very good, need to buy this premium ev, there is some need to improve in this car like the ui of the screen and key design, it look like old tata car, and don't know about the future of this car motor and battery life. 1 1",car best car among ev car best segment price higher overall performance good need buy premium ev need improve car like ui screen key design look like old tata car dont know future car motor battery life 1 1,0.9595,Positive
tata,nexon-ev,"Apr 09, 2025",4.5,Nexon Ev Experienced,"Good car for city riders, very comfortable to drive in city traffic and it's too easy and low cost for service,Over all Nexon ev is the one of the best car in India for middle class family's,l. Eco friendly car for Bangalore City traffic fast charging things in DC charger every 2km have charging point in Bangalore it's very suitable and comfortable...Read More",good car city riders comfortable drive city traffic easy low cost serviceover nexon ev one best car india middle class familysl eco friendly car bangalore city traffic fast charging things dc charger every 2km charging point bangalore suitable comfortableread,0.9371,Positive
tata,nexon-ev,"Mar 31, 2025",4.3,Tata Nexon,Tata Nexon is good and badget di gaddi .It's very nice .And I like and I Love this car . Low maintenance and High performance . Tata always loyal with your country so Tata product is quality.Ratan Tata always faithfully promised our country .He is very gentleman and ideology man .He is the great leader for our country. 2,tata nexon good badget di gaddi nice like love car low maintenance high performance tata always loyal country tata product qualityratan tata always faithfully promised country gentleman ideology man great leader country 2,0.9712,Positive
tata,nexon-ev,"Mar 27, 2025",5.0,King Among Kings,"This is a marvel, its range, comfortable, awesome look has become my own. This car is completely unique in its look. It looks like a Range Rover. Its seat capability has also become my own.Whoever saw it says it's a car, brother, this car is really a car. It's impossible to describe it because it's a Mirchale.",marvel range comfortable awesome look become car completely unique look looks like range rover seat capability also become ownwhoever saw says car brother car really car impossible describe mirchale,0.9136,Positive
tata,nexon-ev,"Mar 20, 2025",4.7,Good Option For City Rides,"I completed 5k km on my Nexon ev 45 Empowered plus variant, till now I liked driving experience which is far better than any Petrol or diesel car. Instant torque is plus point of EVs. Range am getting in city like Thane is around 350kms. Highway range is poor (250-275). All Features of the car works well! But initially faced problem with Voice reco...Read More 1",completed 5k km nexon ev 45 empowered plus variant till liked driving experience far better petrol diesel car instant torque plus point evs range getting city like thane around 350kms highway range poor 250275 features car works well initially faced problem voice recoread 1,0.5423,Positive
tata,nexon-ev,"Mar 18, 2025",4.5,Cost Effectiveness,"I have been using car for 7 months and I have driven 13,000 km .I can say that it is very good . There is no or minimal maintenance required in TATA Nexon. 1",using car 7 months driven 13000 km say good minimal maintenance required tata nexon 1,0.4404,Positive
tata,nexon-ev,"Mar 17, 2025",5.0,About Car And It's Personality,It is best car It is best for safety It has more features than other It's look is very beautiful. It's battery backup is better than other electric vehicle It is best form other cars/.,best car best safety features look beautiful battery backup better electric vehicle best form cars,0.9726,Positive
tata,nexon-ev,"Mar 14, 2025",4.7,EV Is Future,My experience of tata nexon is quite good ... Comfortable seats .. there is some issue of charging at home and charging points should be increased to make ev more reliable... But overall experience is good 1,experience tata nexon quite good comfortable seats issue charging home charging points increased make ev reliable overall experience good 1,0.895,Positive
tata,nexon-ev,"Mar 10, 2025",4.5,Beauty Of Tata Motors,"The car is very good, no one can comment on its safety.Because this is a Tata car so it is strong I will recommend you, take it you will not have any complaint.",car good one comment safetybecause tata car strong recommend take complaint,0.7579,Positive
tata,nexon-ev,"Mar 08, 2025",4.7,Good Car With Good Performance And Safety,It's a good car for a small family with good safety and range . If u want to invest money on ev than go for tata nexon ev as it's good for beginners. 1,good car small family good safety range u want invest money ev go tata nexon ev good beginners 1,0.8957,Positive
tata,nexon-ev,"Mar 08, 2025",5.0,Superb Car I Am So Happy,Very good car i am loving it lot best car in this world but i am loving it  so try once this car and feel the luxury feel never in other car 1,good car loving lot best car world loving try car feel luxury feel never car 1,0.9423,Positive
tata,nexon-ev,"Mar 07, 2025",5.0,A Real 5 Star,"As a proud owner of the TATA NEXON EV, I can confidently rate it 5 star in every aspects, safety  performance  comfort &features  range & charging and cost effective. 1",proud owner tata nexon ev confidently rate 5 star every aspects safety performance comfort features range charging cost effective 1,0.9274,Positive
tata,nexon-ev,"Feb 18, 2025",4.2,The Segment King,One of the best EV in the segment . Great job by Harman on the Infotainment . Looks are awesome and kind of futuristic theme. Milage in good about 400 km best according to charging infrastructure of India,one best ev segment great job harman infotainment looks awesome kind futuristic theme milage good 400 km best according charging infrastructure india,0.9747,Positive
tata,nexon-ev,"Feb 15, 2025",4.7,Honest Review,"It is a reliable car , and very adventurous. These car is fantastic because of their features and all about their performance and the comfortable seat are the one of the reason",reliable car adventurous car fantastic features performance comfortable seat one reason,0.8519,Positive
tata,nexon-ev,"Feb 11, 2025",5.0,Supremacy....,Nexon is a next generation car..which near about covers all petrol car market.. running cost of a car is just a negligible...and running cost covered in your emiðŸ˜‚ðŸ˜‚ðŸ˜‚..best car for family...,nexon next generation carwhich near covers petrol car market running cost car negligibleand running cost covered emiðÿ˜‚ðÿ˜‚ðÿ˜‚best car family,0.0,Neutral
tata,nexon-ev,"Feb 10, 2025",5.0,Very Good Car,"Very very good condition and very smooth to drive and fast charging and good range and very good pickup , with in the range of cost as well , suggest for buy",good condition smooth drive fast charging good range good pickup range cost well suggest buy,0.8689,Positive
tata,nexon-ev,"Feb 06, 2025",5.0,Best EV In India,Nice experience while driving ev 45 of nexon.Tata motors made a best vechile in ev category. Range is very nice and drive is very luxurious.I must recomend to buy this one. 1 1,nice experience driving ev 45 nexontata motors made best vechile ev category range nice drive luxuriousi must recomend buy one 1 1,0.8689,Positive
tata,nexon-ev,"Feb 04, 2025",5.0,Best Car In This Segments,Good acceleration. good seating comfortable . range and space are very good in this Vachile .driving experience and comfortable for you and your fimaliy trips only tension on charging stations is not working well 1 1,good acceleration good seating comfortable range space good vachile driving experience comfortable fimaliy trips tension charging stations working well 1 1,0.9337,Positive
tata,nexon-ev,"Feb 04, 2025",4.5,"Good Car, But Less Distance.",Good for short distance travelling but for long distance it is really bad. The car will breakdown due to the less battery capacity of the car. Good comfort and front seats are nice.,good short distance travelling long distance really bad car breakdown due less battery capacity car good comfort front seats nice,0.7436,Positive
tata,nexon-ev,"Feb 02, 2025",4.7,Must Go For It. Best Budget Electric Car tax Ben.,Best EV car under 16-17 lakh must buy interior is awesome and it's look is also awesome Value for money car under this price range if you are searching for budget friendly car for your family must go for it. Including tax benefit and other benefits you can buy it under 15 lakhs 2,best ev car 1617 lakh must buy interior awesome look also awesome value money car price range searching budget friendly car family must go including tax benefit benefits buy 15 lakhs 2,0.9738,Positive
tata,nexon-ev,"Feb 01, 2025",4.7,Goswami Harshit,Tata allways make good car and sefest car. I love to go with tata Nexon is my dream car and now with ev i love tata,tata allways make good car sefest car love go tata nexon dream car ev love tata,0.9231,Positive
tata,nexon-ev,"Jan 31, 2025",4.2,Well Futuristic Design And Comfortable,"Well futuristic design and comfortable seat and inner space and entertainment music system and nice range and fast nm torque and well maintained battery efficient and 3 different mode are well usable ,go for it",well futuristic design comfortable seat inner space entertainment music system nice range fast nm torque well maintained battery efficient 3 different mode well usable go,0.9432,Positive
tata,nexon-ev,"Jan 23, 2025",4.7,Most Compatible Car,The EV car drives smoothly with a balance of comfort and thanks to its responsive steering. Overall the Nexon EV is solid pick for anyone seeking a compact car with style and value.,ev car drives smoothly balance comfort thanks responsive steering overall nexon ev solid pick anyone seeking compact car style value,0.872,Positive
tata,nexon-ev,"Jan 19, 2025",5.0,Nexon Ev: Stylish And Features Loaded Suv,Nexon ev is the best car in its segment. It is the only car which offers electric version. It gives us very good range near about 370 km with its 46 kw battery pack. Very stylish and very features loaded car with good comfort and best safety. Sales experience might differ in various cities,nexon ev best car segment car offers electric version gives us good range near 370 km 46 kw battery pack stylish features loaded car good comfort best safety sales experience might differ various cities,0.9612,Positive
tata,nexon-ev,"Jan 18, 2025",5.0,No. 1 In This Range,Very Nice Feeling Excellent ðŸ‘ŒðŸ‘. I Am veri impressed from Tata Nexon EV. In this Range i Can say This vehicle is excellent. Tata cars are very good in this range.,nice feeling excellent ðÿ‘œðÿ‘ veri impressed tata nexon ev range say vehicle excellent tata cars good range,0.9493,Positive
tata,nexon-ev,"Jan 03, 2025",3.8,Build Quality And Star Rating Is Good,Very good car and my favourite car and bill quality very good Tata nexon EV best performance and low maintenance car very good performance and looking very stylish design good car,good car favourite car bill quality good tata nexon ev best performance low maintenance car good performance looking stylish design good car,0.9287,Positive
tata,nexon-ev,"Jan 02, 2025",4.8,It Is Very Reliable Car.,It is very reliable car. The seats of this car are very comfortable and have enough leg space. This car is very stylish. It has a large booy space. It offers ver good range in single charge.,reliable car seats car comfortable enough leg space car stylish large booy space offers ver good range single charge,0.7351,Positive
tata,nexon-ev,"Jan 01, 2025",4.5,"Ev Is For You ?, What Should You Do ?",If you monthly running is more than 2000 or above then go for it . Definitely you will be benefitted. Other than you will getting a world class safety and safety of family.,monthly running 2000 go definitely benefitted getting world class safety safety family,0.875,Positive
tata,nexon-ev,"Dec 28, 2024",4.7,Incorrect Price For Fearless 45,"Price shown for Fearless 45 has about 56k of RTO in Bangalore which is actually just 2.6k, so the price needs an adjustment. Overall the car is excellent and single pedal driving is a game changer. 2 1",price shown fearless 45 56k rto bangalore actually 26k price needs adjustment overall car excellent single pedal driving game changer 2 1,0.765,Positive
tata,tiago-ev,"Apr 30, 2025",4.5,I Like This Car Because It's The Best,"I like this car, because it's my budget and prices enough. Average is very good. Charging is very good. And speed is good. It's enough for local city and carry to school for kids. It's a drive is very smooth. And maintenance is good not very special. It is best for general people. It's can buy some money.",like car budget prices enough average good charging good speed good enough local city carry school kids drive smooth maintenance good special best general people buy money,0.9638,Positive
tata,tiago-ev,"Apr 29, 2025",5.0,Superb Car,Awesome car with no bad comments i liked the shape also l liked the colors that they're offering not only the colours I also like the interior and exterior of the cars + the headlamps and the tail lamps are very awesome and I have no words to say I can just say simply awesome with no bad reviews,awesome car bad comments liked shape also l liked colors theyre offering colours also like interior exterior cars headlamps tail lamps awesome words say say simply awesome bad reviews,0.9468,Positive
tata,tiago-ev,"Apr 17, 2025",4.0,Tata Tiago Ev,"It is a highly affordable eV.The cost of petrol square off after some time.Good choice for office going people and for short commutes.Styling is pretty okay and it is available in quite catchy colours.Seats are comfortable Transmission is okay ish.Battery life is yet to be put into perspective, resale value is questionable. 2",highly affordable evthe cost petrol square timegood choice office going people short commutesstyling pretty okay available quite catchy coloursseats comfortable transmission okay ishbattery life yet put perspective resale value questionable 2,0.8678,Positive
tata,tiago-ev,"Apr 11, 2025",5.0,Tata Tiago EVElectrifying The,"Tata has once again pushed the envelope with the Tiago EV, proving that electric mobility can be affordable practical, and stylish without cutting corners. As India's most accessible electric hatchback, the Tiago EV targets the mass market, and it hits several sweet spots along the way also comfortable car",tata pushed envelope tiago ev proving electric mobility affordable practical stylish without cutting corners indias accessible electric hatchback tiago ev targets mass market hits several sweet spots along way also comfortable car,0.7697,Positive
tata,tiago-ev,"Mar 20, 2025",4.3,In Arena Of Petrol Rate It Is Worth To Buy.,"Overall experience is fantastic, if we used to for daily city ride or on highway it is effective and cost of petrol would be square off after some time. Cost effective and safety measures is up to mark for family. I would highly recommend if anyone planning to buy comfort with safe and value for money.",overall experience fantastic used daily city ride highway effective cost petrol would square time cost effective safety measures mark family would highly recommend anyone planning buy comfort safe value money,0.969,Positive
tata,tiago-ev,"Mar 14, 2025",5.0,Great TATA,Wonderful by TATA We proudly say we have Indian Automobile Brand which is leading the world. We must use our TATA and be proud to have such globle brand.,wonderful tata proudly say indian automobile brand leading world must use tata proud globle brand,0.886,Positive
tata,tiago-ev,"Mar 13, 2025",1.7,Waste Of Money,Brought Tiago ev xt LR in 2023 and after 1 year smooth usage and 14k km battery damaged. Battery designed at bottom of car and small scratches will happen. Due to scratches warrenty will not apply and 5.5 lakhs need to invest again on battery 2,brought tiago ev xt lr 2023 1 year smooth usage 14k km battery damaged battery designed bottom car small scratches happen due scratches warrenty apply 55 lakhs need invest battery 2,-0.4404,Negative
tata,tiago-ev,"Mar 09, 2025",4.3,Best Car For Low Maintenance,"Best car for low maintenance and very comfortable , best range , incredible car , and nice look of Tiago , best car I ever seen in ev cars , 1",best car low maintenance comfortable best range incredible car nice look tiago best car ever seen ev cars 1,0.9576,Positive
tata,tiago-ev,"Feb 27, 2025",5.0,Luxurious Feelings..,"Very luxurious feelings,,, mileage are great, Superior design, body is very strong and, love you tata for that superior car,, really very much happy and suggest my all friends must buy it...",luxurious feelings mileage great superior design body strong love tata superior car really much happy suggest friends must buy,0.9792,Positive
tata,tiago-ev,"Feb 16, 2025",5.0,Bestum Best,"Best car for middle class people.Range is enough if you drive with light paddle.EV charging infra is expanding day by day so no need to worry about range, just go for it.",best car middle class peoplerange enough drive light paddleev charging infra expanding day day need worry range go,0.3182,Positive
tata,tiago-ev,"Feb 09, 2025",4.7,Tata Always Great,Seriously the best product from tata easy maintenance and looks good and compact for middle class best car mainly safety economical and pure metal car best purchase seriously best option,seriously best product tata easy maintenance looks good compact middle class best car mainly safety economical pure metal car best purchase seriously best option,0.975,Positive
tata,tiago-ev,"Jan 25, 2025",4.0,Tiago EV 6 Months,It's been 6 months using Tiago EV. Pros- 220 kms average Comfort - 4/5 Boot space - 5/5 Cons You can't plan for long trip In summer if you use AC then consider only 150 kms range 2,6 months using tiago ev pros 220 kms average comfort 45 boot space 55 cons cant plan long trip summer use ac consider 150 kms range 2,0.3612,Positive
tata,tiago-ev,"Jan 10, 2025",5.0,Vikash Mahli,Overall ratings of this car I think 5 star because this is cheap and best comper to any other EV car and tata to tata hai bhai desh ki shan hai jai hind 1,overall ratings car think 5 star cheap best comper ev car tata tata hai bhai desh ki hai jai hind 1,0.6369,Positive
tata,tiago-ev,"Jan 09, 2025",5.0,A Wonderful Safety Car.,Most safe family use wonderful car likes bunker. Its amazing and dispraisable. Its build for Indian peoples safety live long life ?? whole world for makes eco-friendly earth. 1,safe family use wonderful car likes bunker amazing dispraisable build indian peoples safety live long life whole world makes ecofriendly earth 1,0.9432,Positive
tata,tiago-ev,"Jan 04, 2025",4.7,Tiago Is Best For New Feature With EV,Tata Tiago EV it's very good and it's a good interior design and nice feature of electric charging and that model will be so attractive. EV feature was good for decrease pollution and saving money also.,tata tiago ev good good interior design nice feature electric charging model attractive ev feature good decrease pollution saving money also,0.9246,Positive
tata,tiago-ev,"Jan 04, 2025",5.0,Tiago Ev Is The Best Car In It's Segment With Budget Features And Good Build Quality. Running Cost Is Very Low And Maintenance Cost Is Too L,Best car in the segment. Performance is very good . Best feature and comfort in budget car . Low maintenance and running cost is also very low. Variant options are too much that consumer can decide which variant to choose 2,best car segment performance good best feature comfort budget car low maintenance running cost also low variant options much consumer decide variant choose 2,0.891,Positive
tata,tiago-ev,"Dec 31, 2024",4.3,Nice Electric Vehicle,Built-quality is good as always. Drive experience is good. Nice noise isolation. Touch screen is good if not the best. Ni lags faced while operating the screen. Range is fine for daily use.,builtquality good always drive experience good nice noise isolation touch screen good best ni lags faced operating screen range fine daily use,0.9062,Positive
tata,tiago-ev,"Dec 21, 2024",2.8,Average Tata Tiago Ev 170 But Tata Say 24 Watt Batry Average 315 So Tata Please Not Lie,I am purchase new Tiago ev but average is very low 170 but Tata say ev 24 watt average 315 so please don't lie very poor average Tata Tiago ev 24 watt 3 3,purchase new tiago ev average low 170 tata say ev 24 watt average 315 please dont lie poor average tata tiago ev 24 watt 3 3,0.4125,Positive
tata,tiago-ev,"Dec 09, 2024",4.8,Tata Good,I experience wonderful performance and look like wonderful interior add comfortable car seat best quality this car and best safety feature I love tata I love experience in Tata cars 1,experience wonderful performance look like wonderful interior add comfortable car seat best quality car best safety feature love tata love experience tata cars 1,0.987,Positive
tata,tiago-ev,"Dec 06, 2024",4.7,The Revolution Of Ev,"Ev come with a revolution. The better part of this car is Battery backup, Range is also near about 200-250km on a single charge. Design is topnotch quality. Dual font airbag provide additional safety. 2 1",ev come revolution better part car battery backup range also near 200250km single charge design topnotch quality dual font airbag provide additional safety 2 1,0.6908,Positive
tata,tiago-ev,"Nov 21, 2024",4.0,Affordable And Fun-to-Drive Electric Hatchback,"Tata Tiago EV is a great option for me since this is my first electric car. I am enjoying the experience, it is a great daily commute car. Our fuel cost have reduced drastically without compromising on the driving comfort. Tiago is very smooth and quiet. The driving range of 180 km is quite lower than the claimed range of of 275kms. The cabin is eq...Read More 1 1",tata tiago ev great option since first electric car enjoying experience great daily commute car fuel cost reduced drastically without compromising driving comfort tiago smooth quiet driving range 180 km quite lower claimed range 275kms cabin eqread 1 1,0.84,Positive
tata,tiago-ev,"Nov 12, 2024",5.0,Tiago Xz LR EV,"First I was hesitate to purchase Tiago xz plus EV ,but after so survey I purchased it in chandigarh.i must say it is superb ev ,yet range is 200 plus but it is an amazing car.i must recommend it .It will take 2,3 months to review more . being a small hatchback it has maximum feature . 1 2",first hesitate purchase tiago xz plus ev survey purchased chandigarhi must say superb ev yet range 200 plus amazing cari must recommend take 23 months review small hatchback maximum feature 1 2,0.8519,Positive
tata,tiago-ev,"Nov 11, 2024",3.3,Exillent Car,Its very Good car undrr my buget i want a ev car for rental serivice but i think add more futre any ways nice car happy to buy 1,good car undrr buget want ev car rental serivice think add futre ways nice car happy buy 1,0.8658,Positive
tata,tiago-ev,"Nov 05, 2024",3.8,Affordable EV,"The Tata Tiago EV was my first experience with an electric car and I was really happy with the experience. It is compact but spacious enough for my needs. It is super quiet and the acceleration is quick. The charging has been convenient, but I wish the range could have been bit better for longer trips. It is a great car if you are looking to make a...Read More 1",tata tiago ev first experience electric car really happy experience compact spacious enough needs super quiet acceleration quick charging convenient wish range could bit better longer trips great car looking make aread 1,0.9558,Positive
tata,tiago-ev,"Nov 05, 2024",4.5,Mileage When Considering The Price,"Mileage when considering the price is really good. CNG and petrol vehicles are not as much beneficial in the long run whereas it is. Lookwise it is okay, not bad not good and it has basic features only. 1 1",mileage considering price really good cng petrol vehicles much beneficial long run whereas lookwise okay bad good basic features 1 1,0.7501,Positive
tata,tiago-ev,"Nov 05, 2024",5.0,Sporting EV.,"Best EV car in the segment. Kudos Tata Motors. Superb features. Maintainance is near to nil , comfortable driving and very impressive safety features. Designed well with excellent ground clearance. 2",best ev car segment kudos tata motors superb features maintainance near nil comfortable driving impressive safety features designed well excellent ground clearance 2,0.9794,Positive
tata,tiago-ev,"Nov 04, 2024",2.5,Bad Investment Done.,"The range is not good, getting around 150 in the real-life range. Issues with the services from the time it started. Not happy with the purchase. Facing regular issues with range, and quality of equipment is bad. 2 1",range good getting around 150 reallife range issues services time started happy purchase facing regular issues range quality equipment bad 2 1,0.4767,Positive
tata,tiago-ev,"Nov 04, 2024",5.0,Taigo.ev Car,"Excellent performance by car tata taigo.ev and comming to mailage depends on driving how we drive and weather condition as well ,over all good for daily users with in 200 km range .",excellent performance car tata taigoev comming mailage depends driving drive weather condition well good daily users 200 km range,0.8271,Positive
tata,tiago-ev,"Oct 23, 2024",4.0,Amazing Built Quality And Interiors,"The Tata Tiago is a great car. The driving experience is good and engaging. The engine is powerful, steering is light. The car feels safe, the built quality is good. The interior design is so good and amazing loved it.",tata tiago great car driving experience good engaging engine powerful steering light car feels safe built quality good interior design good amazing loved,0.981,Positive
tata,tiago-ev,"Oct 19, 2024",4.8,Best Price And Good Mileage Safety,Good vehicle good running good milege and also safety best price speed control is very well sudden pick up vehicle is very good performance so ride with tata tiago,good vehicle good running good milege also safety best price speed control well sudden pick vehicle good performance ride tata tiago,0.9623,Positive
tata,punch-ev,"May 14, 2025",5.0,"Tata Punch, A Dream Of Young Generation!!!","I am using Tata Punch EV from some days. Car is very good. No petrol needed, only charge and drive. It is saving money. I like the shape, it is strong and looks nice. Driving is smooth, no sound, very silent. Inside also very comfortable. AC is fast and good music system. I feel happy to buy this car. Battery is giving good backup. I charge one tim...Read More",using tata punch ev days car good petrol needed charge drive saving money like shape strong looks nice driving smooth sound silent inside also comfortable ac fast good music system feel happy buy car battery giving good backup charge one timread,0.9769,Positive
tata,punch-ev,"Apr 28, 2025",5.0,Tata Is Greatest,It's is not a car it is an emotion from tata her give to people of India Today in this segment there is a no car perform this type of performance and no cost of heavier maintenance and reliable and last not least the Tata brand is best brand in the world and the hope of Ratan Tata sir is very excellence and very truthful and happy to future,car emotion tata give people india today segment car perform type performance cost heavier maintenance reliable last least tata brand best brand world hope ratan tata sir excellence truthful happy future,0.9578,Positive
tata,punch-ev,"Mar 31, 2025",4.7,Tata Always Prove Why They Are Best,It seems like a good car at this range Tata always provide the best car with high tek safety at a very low price And it always gives a good range around 290 above And also provide a fabulous comfort and sitting beside for three passengers a little bit uncomfortable And also provide the decent thie support 1,seems like good car range tata always provide best car high tek safety low price always gives good range around 290 also provide fabulous comfort sitting beside three passengers little bit uncomfortable also provide decent thie support 1,0.9611,Positive
tata,punch-ev,"Mar 24, 2025",4.0,Tata Punch EV Maintanence Cost Is Very High,"Tata Punch EV car is best car, Looks and comfort is also very good, interior design of tata is always awesome but main problem is maintanence cost, tata punch take maintenence. My last service amount was 45,000. But its a electric car, it happens. Overall, Tata Punch EV car experience is very awesome. 1",tata punch ev car best car looks comfort also good interior design tata always awesome main problem maintanence cost tata punch take maintenence last service amount 45000 electric car happens overall tata punch ev car experience awesome 1,0.9442,Positive
tata,punch-ev,"Mar 05, 2025",4.5,My Experience About Tata Punch,"My experience about Tata Punch EV is top notch. All the facilities provided by this car is very good. I really love this car. Comfort, speed and other all facilities are top class. 1 2",experience tata punch ev top notch facilities provided car good really love car comfort speed facilities top class 1 2,0.9145,Positive
tata,punch-ev,"Feb 15, 2025",4.7,Build Quality Of The The,"Build quality of the the car is good , comfortable in its segment the look of the the car is excellent the power generated by the car is more as much expected 1",build quality car good comfortable segment look car excellent power generated car much expected 1,0.872,Positive
tata,punch-ev,"Feb 13, 2025",5.0,Very Good Car,Tata Punch Ev Its excellent car. Due to its structure and outlook. Its body line up is also very nice. Its safety lineup is also very nice. Its mileage is also accurate. Good overall.,tata punch ev excellent car due structure outlook body line also nice safety lineup also nice mileage also accurate good overall,0.9325,Positive
tata,punch-ev,"Feb 05, 2025",4.0,"BEST EBEST EV SUV , CAR OF THE CENTURY","I own a tata punch ev car adventure 35 kWh ,this car is amazing, awesome range of 280 to 310 kms non AC and with ac a range of 260 to 270 kms , driven in all types of roads , it's fabulous road grip,pick up and torque, especially driving on ghats is exhilarating. It's smooth, silent and powerful and zippy, value for money, safety 5* . Mind blowing ...Read More 1",tata punch ev car adventure 35 kwh car amazing awesome range 280 310 kms non ac ac range 260 270 kms driven types roads fabulous road grippick torque especially driving ghats exhilarating smooth silent powerful zippy value money safety 5 mind blowing read 1,0.9737,Positive
tata,punch-ev,"Jan 30, 2025",5.0,Tata Punch Ev,Its excellent car. Due to its structure and outlook. Its body line up is also very nice. Its safety lineup is also very nice. Its mileage is also accurate. Good overall.,excellent car due structure outlook body line also nice safety lineup also nice mileage also accurate good overall,0.9325,Positive
tata,punch-ev,"Jan 01, 2025",4.8,Save Environment Buy Punch Ev For Safety.,One of the best Indian ev car the Tata Punch. I think Adas level 2 system must be applicable for this car. The Punch car is most popular car in the India. 1 2,one best indian ev car tata punch think adas level 2 system must applicable car punch car popular car india 1 2,0.7906,Positive
tata,punch-ev,"Dec 25, 2024",5.0,Excellent Performance,Very good car tata punch ev is best car of in india This car small family car Very safety feature in this car 4 sater car This car budget all family Thanks ðŸ‘,good car tata punch ev best car india car small family car safety feature car 4 sater car car budget family thanks ðÿ‘,0.9153,Positive
tata,punch-ev,"Dec 23, 2024",5.0,Very Awesome,It's a right choice for milage look and maintainance outstanding experience with this ev feel smooth and comfortable riding ev with Tat punch ev ...it's really so much awesome choice. 1,right choice milage look maintainance outstanding experience ev feel smooth comfortable riding ev tat punch ev really much awesome choice 1,0.9132,Positive
tata,punch-ev,"Dec 22, 2024",4.5,Good Ev Car,"Tata punch is budget se sabse best ev car hai good look , milege bhi bahut achha hai , safty bhi hai isme ,comfort bhi hai ,itne kam budget me bahut kuch feature hai 1",tata punch budget se sabse best ev car hai good look milege bhi bahut achha hai safty bhi hai isme comfort bhi hai itne kam budget bahut kuch feature hai 1,0.8625,Positive
tata,punch-ev,"Dec 20, 2024",5.0,Just Good One Indian Ev In A Very Good Price,Just good one indian ev Really appreciate this one in every department Nice one car by tata motors Pvt Ltd L love this ev car Smooth drive with good range Really smooth driving,good one indian ev really appreciate one every department nice one car tata motors pvt ltd l love ev car smooth drive good range really smooth driving,0.9571,Positive
tata,punch-ev,"Dec 14, 2024",5.0,The Tata Punch EV Is,"The Tata Punch EV is an amazing combination of electric capabilities and compactness. With beautiful design, good range and feature rich, it is an efficient and green option for urban transportation.",tata punch ev amazing combination electric capabilities compactness beautiful design good range feature rich efficient green option urban transportation,0.9517,Positive
tata,punch-ev,"Dec 14, 2024",4.2,Accessibility,Affordable and comfortable. Easy to maintain. Best for middle rich class people. Flexible easy to access. Best features. Music system is Best. Horn system is also good. Headlight upper and dipper is best,affordable comfortable easy maintain best middle rich class people flexible easy access best features music system best horn system also good headlight upper dipper best,0.9875,Positive
tata,punch-ev,"Nov 27, 2024",4.2,The Tata Punch Is A,"The tata Punch is a fantastic car that had impressed me with it's performance, interior and build quality. It has a bold design and spacious interior which makes it a popular choice in the suv segment safety features are out if this world level having the best and advanced safety features even in the base model and also the 1 km 1 rupee tagline is ...Read More",tata punch fantastic car impressed performance interior build quality bold design spacious interior makes popular choice suv segment safety features world level best advanced safety features even base model also 1 km 1 rupee tagline read,0.9716,Positive
tata,punch-ev,"Nov 26, 2024",4.7,THE TATA PUNCH IS THE NEXT LEVEL CAR,"Tata punch is the best car , safety is next level The milage of tata ev is great , Feachers also great Tata punch is value for money car Budget friendly car",tata punch best car safety next level milage tata ev great feachers also great tata punch value money car budget friendly car,0.9674,Positive
tata,punch-ev,"Nov 26, 2024",5.0,Best It Is,Best car great style function smooth great W fast it is and great comfort with no noise it is the best in class and safety no doubt best build quality,best car great style function smooth great w fast great comfort noise best class safety doubt best build quality,0.9829,Positive
tata,punch-ev,"Nov 24, 2024",3.5,The Interior Of This Car,The interior of this car is wow but the exterior seems so cheaps mainly the backlight or back indicators. The rest is fine for this segment hope tata will do this Thank you very much ðŸ‘ ðŸ˜Š 1,interior car wow exterior seems cheaps mainly backlight back indicators rest fine segment hope tata thank much ðÿ‘ ðÿ˜š 1,0.875,Positive
tata,punch-ev,"Nov 21, 2024",4.0,Compact Electric SUV,"The Tata Punch EV is an efficient and economical choice of compact SUV. It offers a good balance of practicality and fun driving. The built quality is great, tata is prioritising safety of the passengers. The cabin is neat and modern with plenty of space and tech. The ride quality is smooth and silent. It is perfect for city driving with a driving ...Read More",tata punch ev efficient economical choice compact suv offers good balance practicality fun driving built quality great tata prioritising safety passengers cabin neat modern plenty space tech ride quality smooth silent perfect city driving driving read,0.9705,Positive
tata,punch-ev,"Nov 11, 2024",5.0,Running Capacity,Good running capacity and comfortable to drive. A very good experience in driving.Also space provided is also good. overall nice mini SUV in this range. Cost of running is low.,good running capacity comfortable drive good experience drivingalso space provided also good overall nice mini suv range cost running low,0.9136,Positive
tata,punch-ev,"Nov 09, 2024",4.3,Amazing Car,It's very amazing car. I personally like Tata since Tata is known for safety and quality. Tata is most reliable brand of India which can provide best experience and performance. 1,amazing car personally like tata since tata known safety quality tata reliable brand india provide best experience performance 1,0.9231,Positive
tata,punch-ev,"Nov 06, 2024",4.2,All Features Are Good,Price is perfect for a middle class family and all features are good looking milaga and price are very good looking and very comfortable car for all family millage up to 400 1,price perfect middle class family features good looking milaga price good looking comfortable car family millage 400 1,0.9153,Positive
